strength,ccs_value,gs_value,prompt_length,negative_prompt_length,error_correction_level,qr_version,image_resolution,num_iterations,seed_value,is_scannable,generated_date,sample_id
0.7945782787001903,1.7291417805055476,6.5424922409623605,24,16,M,15,1024,33,8448,1,2025-10-08,2241
0.03467026672648332,1.8583732063596983,5.7945935906915125,22,6,Q,23,768,21,3432,0,2025-10-08,2242
0.5828068350834896,0.6796399496482959,17.834039405810422,13,15,M,15,768,31,833,1,2025-10-08,2243
0.9954375161913099,1.2978994663291872,18.908973053104795,17,5,H,26,1024,77,5794,0,2025-10-08,2244
0.8556960938375394,0.9267679396136662,6.358780363191526,14,11,Q,12,512,75,9353,0,2025-10-08,2245
0.5214456890435895,0.570591796815421,6.701411401187622,2,19,M,18,256,43,3522,1,2025-10-08,2246
0.06364090928664234,1.5028200426709781,5.497612366336607,26,10,M,6,512,56,8664,1,2025-10-08,2247
0.8313735143857098,1.7941561661888383,6.567613439640861,19,10,Q,18,1024,48,5860,0,2025-10-08,2248
0.5989785081772105,0.7443539817160911,8.141297252004213,26,6,M,24,768,61,2026,0,2025-10-08,2249
0.11493299705956683,1.7186204864358507,19.551149283650012,28,7,Q,38,512,37,9829,0,2025-10-08,2250
0.0938572848233562,1.7800936003054124,15.017903333595207,3,8,L,28,768,22,3548,0,2025-10-08,2251
0.9096268194365924,1.8715106639997252,16.67829538277813,2,7,Q,15,768,96,905,0,2025-10-08,2252
0.6692002629380784,0.8979276336290787,16.64209105537283,28,6,M,19,512,32,6364,0,2025-10-08,2253
0.8292867993167555,1.8559295977848338,13.026106246688219,2,7,L,5,1024,48,1183,1,2025-10-08,2254
0.8789789002822673,0.9809941321046484,16.96233466569526,22,18,H,4,512,85,1088,0,2025-10-08,2255
0.5717723520483222,1.3285070201832543,13.937112985849545,7,10,H,17,256,78,1192,1,2025-10-08,2256
0.5174463517550413,0.5757612062484232,9.718191464050363,4,13,H,10,768,67,2128,1,2025-10-08,2257
0.4304274103209902,0.5658216325531154,13.416651631526012,17,8,M,12,768,23,5387,0,2025-10-08,2258
0.3169465877911193,1.5805598190983043,13.002628792017703,6,10,L,5,1024,70,3451,1,2025-10-08,2259
0.43459596085871177,1.1667199669666866,17.35179580638981,7,5,Q,7,768,24,331,1,2025-10-08,2260
0.7738796557301564,0.8844385630538263,19.725908260724886,20,16,H,23,768,58,9403,0,2025-10-08,2261
0.6019234310151316,0.7856202440373653,11.165638481313959,6,10,H,2,768,60,1048,1,2025-10-08,2262
0.8925232899548461,1.504930236288827,16.450860176620395,9,16,L,30,512,24,2275,0,2025-10-08,2263
0.4433800143791877,0.5006023160380098,6.496445060572003,20,7,L,37,768,27,5237,0,2025-10-08,2264
0.607089578718754,1.7088367537952813,16.652470541724327,28,13,L,5,512,75,6385,0,2025-10-08,2265
0.6313075530919887,0.6188744091948932,10.571253679898483,26,8,M,20,1024,44,1634,0,2025-10-08,2266
0.5916971623063255,0.7872344223621792,5.5908524433453,4,11,L,26,256,71,7648,1,2025-10-08,2267
0.7026337730855163,1.0793545929486343,10.448692678432659,26,8,Q,39,768,71,502,0,2025-10-08,2268
0.23743346837480628,1.2272881095741555,14.159641263824671,28,15,Q,6,256,26,3569,0,2025-10-08,2269
0.5123637775457907,1.0324926737209128,6.788752515221999,5,10,H,29,512,80,9271,1,2025-10-08,2270
0.10422480280834767,0.9810682474764408,18.860517386453818,19,18,Q,10,1024,66,7316,0,2025-10-08,2271
0.38451132764481255,1.9458740181097827,6.1650861990925785,10,11,L,16,1024,85,9526,0,2025-10-08,2272
0.4876670686212644,1.4623695218650914,18.95010079749749,18,6,Q,34,512,78,4647,0,2025-10-08,2273
0.6522242595454725,0.5351494330510823,15.607062769035297,15,14,H,31,256,24,4018,0,2025-10-08,2274
0.9505310525862035,1.1452638626664697,9.945682631213053,25,10,M,36,768,63,4216,0,2025-10-08,2275
0.6006510665483559,1.8125130496159554,10.861255215636398,29,12,Q,5,512,61,5891,1,2025-10-08,2276
0.7435939161765598,0.9521842796160019,16.112140470991164,1,19,H,33,512,80,5231,0,2025-10-08,2277
0.5062660594952028,0.6418345171615824,14.02206651321811,5,17,H,19,512,82,8214,1,2025-10-08,2278
0.6341040313763313,1.6375771573848767,15.074643821824179,5,17,L,32,512,69,7848,1,2025-10-08,2279
0.07093221613377343,1.409020747904122,10.837469247702199,8,19,H,23,512,57,7431,0,2025-10-08,2280
0.254391580841847,1.3554687617397558,12.317202227113984,22,16,Q,3,1024,73,479,0,2025-10-08,2281
0.3618530932051387,0.5803648394111118,19.848012260568403,22,10,H,1,512,63,2354,0,2025-10-08,2282
0.47249335500651357,0.7107485146932759,8.208843057495766,22,6,H,36,1024,43,4864,0,2025-10-08,2283
0.045648745502383736,1.4338240943196707,11.267842797831971,20,8,L,28,256,82,1143,1,2025-10-08,2284
0.14002409755331768,0.8117357621882537,9.37734781360951,15,5,L,39,768,58,2333,0,2025-10-08,2285
0.2768143077913058,1.2561051196226365,16.47667265659775,17,19,Q,5,1024,31,5083,0,2025-10-08,2286
0.9715326909010507,1.3173225290440902,16.46018938498581,19,11,H,13,768,82,7952,0,2025-10-08,2287
0.33134700710305076,0.9252607854064091,9.386681914960938,29,12,M,11,768,28,7574,0,2025-10-08,2288
0.48204105811208253,1.9226377333122393,6.220854749494744,13,14,H,22,768,98,5271,1,2025-10-08,2289
0.19609771273839294,1.7636961602533627,5.171490150083061,26,6,M,23,1024,41,2645,0,2025-10-08,2290
0.6107800710757683,1.5835602614491977,11.411757998637283,28,14,Q,12,1024,55,5444,1,2025-10-08,2291
0.2806832155159743,0.6169907996141136,11.155063915036564,27,19,L,21,1024,93,6067,0,2025-10-08,2292
0.20699257843842678,0.6591950289635291,19.825848179597944,22,9,Q,19,256,47,838,0,2025-10-08,2293
0.5165726284459791,1.2391720187974335,12.047031135465193,21,15,L,5,1024,75,7413,0,2025-10-08,2294
0.005505799160420821,0.7410700237864785,8.84627554363131,10,12,L,24,256,48,8191,0,2025-10-08,2295
0.0076640326492253275,1.9673981952942112,18.368441615472012,17,15,H,30,1024,24,5035,0,2025-10-08,2296
0.21906880910185778,0.7377803510411142,12.366019244803677,5,12,H,8,1024,23,2209,1,2025-10-08,2297
0.03672136250082114,1.231201753195961,13.987634528158667,18,19,L,2,768,70,9584,0,2025-10-08,2298
0.10802575413069138,1.046181585262258,6.435030656423191,17,9,M,34,512,34,5048,1,2025-10-08,2299
0.3388606493387516,1.459079632181147,10.74374610994661,4,12,M,23,768,79,1959,0,2025-10-08,2300
0.8025856795798129,0.6935546133341374,19.163355117106804,22,18,H,3,1024,45,275,0,2025-10-08,2301
0.5720486433693008,1.1454746420635864,13.842580762631382,7,10,Q,24,512,42,4624,0,2025-10-08,2302
0.5126677259564164,0.9120575492107155,10.167527827136926,25,19,M,18,512,48,9651,1,2025-10-08,2303
0.29348882320812164,1.831627287007532,14.385007709473896,5,19,L,37,256,76,9150,0,2025-10-08,2304
0.9317537194328164,0.5608785682020426,18.656166343671742,8,9,H,31,512,81,1841,0,2025-10-08,2305
0.39701504123719167,1.8705912410096888,9.10985900708885,8,17,H,14,256,78,4145,0,2025-10-08,2306
0.08709276679577149,1.7494912078295006,12.576750777060116,11,18,L,1,768,67,5675,0,2025-10-08,2307
0.6170665161178013,0.9463560746612232,19.38035980867633,9,15,Q,14,256,54,7057,1,2025-10-08,2308
0.11383839347660141,1.683935982015657,7.585942149476789,19,8,L,5,1024,65,8181,0,2025-10-08,2309
0.3452231428016921,0.5468203405081213,15.794958883950674,19,9,Q,31,512,52,487,0,2025-10-08,2310
0.5074119387178089,1.9502983254400905,14.217215123044735,9,16,H,31,1024,90,2127,0,2025-10-08,2311
0.8742225246851758,1.289892413884684,15.195126967109523,23,8,Q,30,512,29,5405,0,2025-10-08,2312
0.49354658034011867,0.9549215390981679,10.268294460013545,20,5,L,36,512,67,6704,0,2025-10-08,2313
0.7022587660316643,1.0438748188920157,9.708190602256474,17,7,H,1,768,63,7265,0,2025-10-08,2314
0.9928168389990704,0.599608030190746,15.263145058825557,16,12,M,3,256,89,5597,0,2025-10-08,2315
0.13148911989798162,1.984024271063059,8.23314927656818,7,11,H,20,768,82,1940,0,2025-10-08,2316
0.2747315255195195,0.5589379177260387,11.294821172885076,26,16,L,21,256,68,7735,0,2025-10-08,2317
0.3945760755976464,1.4823606847217885,7.82261969079377,22,19,L,30,768,91,4350,0,2025-10-08,2318
0.42182817853883137,1.1641038915596875,5.124572616849946,3,11,H,30,768,60,959,1,2025-10-08,2319
0.41102107526554577,1.9233743272830726,19.55086040057104,21,15,H,5,512,58,6630,1,2025-10-08,2320
0.9076110025565549,0.8689996104601927,11.475544679846285,19,7,H,10,768,42,5792,0,2025-10-08,2321
0.7140326444668564,1.298130235907017,19.54024421629738,8,13,Q,24,768,32,2563,0,2025-10-08,2322
0.6079052140907037,1.2235343128741294,7.104852796517392,5,19,M,39,256,72,463,1,2025-10-08,2323
0.3093727178627821,1.554299666075152,13.81050169186229,26,10,Q,6,768,89,7671,1,2025-10-08,2324
0.8237903842212947,0.6020153479286308,8.014610491868595,26,12,L,10,512,76,8207,0,2025-10-08,2325
0.9550605114849889,0.7906836950350322,16.85111190444912,6,12,H,10,768,95,918,0,2025-10-08,2326
0.8211982825502265,0.8218472301392747,16.75554483141463,2,7,Q,25,1024,86,6087,0,2025-10-08,2327
0.0015651051914729042,1.6072261322625345,6.6891072355896775,24,8,Q,14,1024,67,1613,0,2025-10-08,2328
0.636401370183407,0.7837080444901101,18.680966793145835,25,18,L,39,256,39,9014,1,2025-10-08,2329
0.051135381442100725,1.360237645836465,7.919444708048369,19,10,Q,13,256,81,2120,0,2025-10-08,2330
0.25760722033372185,0.8228657307514305,14.194660123840405,13,6,L,11,1024,64,3391,0,2025-10-08,2331
0.059524700347771686,1.7924374251259676,19.78450430131556,6,16,Q,39,768,82,1881,1,2025-10-08,2332
0.6037954529493877,1.9132781817344577,18.235948021495457,6,16,M,11,768,27,8931,0,2025-10-08,2333
0.6865899134926068,1.2777394624133607,19.348458928417536,2,15,L,16,256,45,7362,1,2025-10-08,2334
0.11448763806590512,1.0284633263137675,10.138981568271792,26,16,M,33,512,57,5001,0,2025-10-08,2335
0.3838388830449795,0.8510866625262488,6.58363463329195,24,11,Q,32,768,60,7256,0,2025-10-08,2336
0.456236508955542,0.5746715022845656,7.825203099341751,5,6,M,10,1024,21,3843,0,2025-10-08,2337
0.3690530217609166,0.9027501142962431,12.507423426149208,11,15,M,15,512,26,8989,0,2025-10-08,2338
0.12102500048519305,1.4813536699179768,16.898445174099834,11,9,M,16,512,44,6129,1,2025-10-08,2339
0.4189477901874754,1.3004253969638162,7.252304662758128,24,16,Q,27,768,70,3210,0,2025-10-08,2340
0.7511780478084181,1.916061917421391,14.895972983911356,14,8,L,32,512,69,9778,0,2025-10-08,2341
0.07100766453325547,1.0944158937375508,9.853664060592678,13,13,Q,6,256,83,9969,0,2025-10-08,2342
0.08018001408190345,1.5407950134925918,10.118031085882302,8,17,Q,36,512,31,5516,1,2025-10-08,2343
0.3547712918359842,1.233984121212682,14.928765952368895,15,17,Q,8,256,72,2531,0,2025-10-08,2344
0.941725711618925,1.2688643238863175,12.004991292998303,12,19,L,25,768,94,5487,1,2025-10-08,2345
0.668572646722914,0.9016614719061762,17.18049939538991,3,6,H,7,512,29,4553,0,2025-10-08,2346
0.6786699566725648,1.1824261652629995,7.338777644942406,21,11,Q,17,1024,80,2279,0,2025-10-08,2347
0.36191999083786497,1.206177495519061,16.849224046505576,23,17,Q,30,1024,74,9559,0,2025-10-08,2348
0.5936607912085384,1.559963782623401,5.963528720861313,5,11,L,2,256,87,7305,1,2025-10-08,2349
0.010131184027743378,1.9109599987791708,7.910808203684075,6,11,H,17,256,61,9589,1,2025-10-08,2350
0.6360960464095422,0.9939819162237564,14.842245717547481,2,5,H,4,768,85,5556,1,2025-10-08,2351
0.9132869475762367,0.5633007028719477,17.82388484766607,8,12,H,26,512,63,154,0,2025-10-08,2352
0.6125734683448192,1.2444426882509596,8.790194416090236,5,6,H,14,256,47,9307,1,2025-10-08,2353
0.873698593466345,1.3166919982237528,9.907874087433694,22,19,L,8,256,97,3665,0,2025-10-08,2354
0.7239730554660938,0.7526608266978729,13.0568112243011,17,19,L,5,768,77,6727,0,2025-10-08,2355
0.12055841640369025,1.6406969094141002,8.173592097339535,26,9,H,5,512,21,1114,0,2025-10-08,2356
0.9024533072858417,1.9773936626622375,17.167343923812584,2,6,M,5,512,74,699,0,2025-10-08,2357
0.06644384435577488,1.9186620755126915,16.60454967508641,11,17,L,27,256,53,7565,0,2025-10-08,2358
0.5339674725477638,0.7956590582354783,7.179375679486724,4,9,M,5,512,39,6955,0,2025-10-08,2359
0.14213712379345766,1.813044859851141,11.957445977249481,11,11,M,3,512,66,7109,0,2025-10-08,2360
0.011706610730904066,1.5567404546175272,16.622416499819323,9,10,H,38,512,45,8787,0,2025-10-08,2361
0.422034260127639,1.1807698457103672,10.059942966551223,6,17,H,30,1024,20,1013,0,2025-10-08,2362
0.29504070765415624,1.3109164914870934,14.496602340765975,24,19,Q,1,512,84,8731,0,2025-10-08,2363
0.486000493797603,1.7744002624736872,5.753196821863591,2,16,M,8,1024,94,11,1,2025-10-08,2364
0.5771998867345508,1.2202024094575599,14.130331407939769,26,9,Q,13,512,34,7474,1,2025-10-08,2365
0.04373907230894736,1.0598110536576903,7.2897947000091055,15,8,H,20,512,33,4459,0,2025-10-08,2366
0.12300329512374564,1.2398712395389788,17.45874987671677,5,12,M,6,512,74,661,0,2025-10-08,2367
0.5586423964504253,1.3686947060525736,10.331741953707176,28,15,L,8,256,20,4633,1,2025-10-08,2368
0.34316735317265823,0.7836164806675232,9.223307940922936,12,18,Q,30,256,52,7381,1,2025-10-08,2369
0.729173487549448,1.851361595400486,17.613334650672275,13,12,H,40,1024,89,5574,0,2025-10-08,2370
0.6522916485919397,1.5112804232444208,5.752160346077153,17,5,M,15,512,75,9614,0,2025-10-08,2371
0.8456043629899068,1.4499033760062334,10.949131990015172,4,14,H,10,1024,42,5871,1,2025-10-08,2372
0.6924928266692253,0.6492443392709573,10.55005310862547,10,6,Q,33,512,73,9437,1,2025-10-08,2373
0.42993107739014813,1.4062609072588876,9.272005613743262,1,7,H,9,768,22,579,1,2025-10-08,2374
0.6729666223944324,0.6814409933577386,18.676314980022156,11,17,H,33,1024,65,8453,1,2025-10-08,2375
0.2753811742554185,0.6180465127930985,16.263925902750834,16,5,L,9,256,25,495,0,2025-10-08,2376
0.3063134987782127,1.29096634346359,5.958847462879081,11,15,H,14,768,44,4225,0,2025-10-08,2377
0.7889851599207933,1.1041783010697426,15.720311741524311,9,7,M,32,256,36,5934,0,2025-10-08,2378
0.4464195164015822,1.3832154052343348,12.909486996931909,2,14,M,37,768,47,2136,1,2025-10-08,2379
0.7983803405183525,0.6338332520858578,18.51301841602369,7,16,L,6,768,51,5063,0,2025-10-08,2380
0.8224223736682784,1.1464745942708876,9.694184260225377,19,12,M,5,768,42,5451,0,2025-10-08,2381
0.8575623376612838,0.762180072567737,13.612429994143744,18,8,H,4,1024,35,8821,0,2025-10-08,2382
0.9166352358412073,1.9806501288861749,12.511329121114791,29,17,H,16,1024,45,8697,0,2025-10-08,2383
0.43098522051329624,1.3417253186527616,12.343413593414086,20,17,M,10,256,52,7297,0,2025-10-08,2384
0.31886681832113883,1.531155291411301,11.841580992758189,7,11,Q,31,1024,77,206,1,2025-10-08,2385
0.5821987465941139,0.9881274210239117,8.084442132984218,23,11,H,31,256,67,3130,1,2025-10-08,2386
0.3711724234376276,0.6421083721690162,16.33564883738589,9,15,M,14,512,74,1854,0,2025-10-08,2387
0.601074166800233,1.963806294175305,11.770040491089329,12,9,H,13,256,60,5578,1,2025-10-08,2388
0.7055858626438246,0.9293885530747747,19.377744125039086,29,16,H,4,256,81,5264,0,2025-10-08,2389
0.6884050184921369,1.1357122777603612,8.912126407891645,3,5,L,26,1024,36,7477,1,2025-10-08,2390
0.37455288702012135,1.4747958825538625,15.241157594405617,23,14,M,24,256,78,1660,1,2025-10-08,2391
0.16686020169875282,0.5370459465291669,19.110756194586628,22,8,H,9,1024,33,8084,0,2025-10-08,2392
0.43052933846220753,1.7153886957759303,14.951874845241388,26,11,Q,35,256,40,7548,0,2025-10-08,2393
0.14259414408190874,1.3048672850429304,18.06909361426092,16,18,M,15,512,82,4979,0,2025-10-08,2394
0.8900970351838083,0.9173257806032332,17.41221439635509,7,9,Q,24,1024,65,5046,1,2025-10-08,2395
0.3458774607378574,0.5924119779387038,10.401765732335058,23,6,M,31,1024,74,8476,0,2025-10-08,2396
0.15445974722332378,0.7437476232116622,14.001859099092448,26,18,Q,19,512,81,718,0,2025-10-08,2397
0.025447759905750877,1.8425507882801553,7.343920097170334,5,12,Q,2,1024,58,8693,0,2025-10-08,2398
0.6458223862864843,1.5290363359038366,13.032888240433993,25,6,M,2,256,61,257,1,2025-10-08,2399
0.6369023174547432,0.8748525824553348,8.456329577215058,23,15,L,36,768,67,4905,1,2025-10-08,2400
0.34060416658129167,0.5984011474175444,16.156052224286682,7,12,L,37,1024,47,2597,0,2025-10-08,2401
0.071711888847651,1.5359229685799545,12.920876328381869,28,17,M,34,768,25,8012,1,2025-10-08,2402
0.409628894895232,1.3586115889516477,11.168410439474908,19,15,H,39,256,78,9431,1,2025-10-08,2403
0.3112174950633936,1.1067792866873525,9.031956442504663,17,6,M,19,512,89,6798,0,2025-10-08,2404
0.6771206397350094,1.0454171737850957,19.980477227619303,16,15,M,38,1024,58,3013,0,2025-10-08,2405
0.6057792494526903,0.8252214138936624,6.07565781327399,21,9,H,23,768,76,5224,0,2025-10-08,2406
0.36459372819754,1.5044168848062764,5.6534102085863,24,8,M,16,512,73,4617,0,2025-10-08,2407
0.2178925542549901,1.9560020416908057,8.258861007407969,21,5,M,6,512,79,5064,0,2025-10-08,2408
0.9880359661555919,0.7635728687552388,19.566086879417295,26,18,H,26,1024,36,887,0,2025-10-08,2409
0.45400162119611487,1.395674930023255,19.688572524799767,19,16,H,22,768,59,7281,0,2025-10-08,2410
0.688274235780237,1.1362775836189642,14.82391602158204,25,12,L,24,1024,85,744,0,2025-10-08,2411
0.14055296757836078,1.1700330826169973,18.201600008096072,18,14,Q,40,256,73,7236,0,2025-10-08,2412
0.4855896996593978,0.8812209201917216,8.209425962611931,19,16,Q,21,512,90,3436,0,2025-10-08,2413
0.027536719869465487,1.7377023134921286,19.580631412649353,28,7,L,30,768,63,5163,0,2025-10-08,2414
0.50545511791045,1.2278834062208617,7.14177275209347,4,17,L,11,1024,86,1704,0,2025-10-08,2415
0.9640174071177023,1.3151087782973963,6.516877822724874,26,8,Q,9,512,76,8402,0,2025-10-08,2416
0.3842067129858002,0.9571413691959887,6.683173088709093,1,8,L,12,1024,55,4064,1,2025-10-08,2417
0.03899601257491159,0.7727126985004247,13.59691884908847,27,9,M,26,768,76,5226,0,2025-10-08,2418
0.03095579091934353,0.6288655823042307,16.714616010770783,4,7,L,38,256,62,1956,0,2025-10-08,2419
0.3879867599468695,1.5711787113873739,10.500007668119498,4,13,L,3,256,63,1702,0,2025-10-08,2420
0.16002493646319405,0.7943514225317834,19.668439816791896,9,8,L,33,256,81,4214,0,2025-10-08,2421
0.023352096328185912,1.5351130312831966,11.516302071774941,8,18,L,15,1024,80,8677,1,2025-10-08,2422
0.7562136139501768,1.0855646690704308,7.256728261598244,2,14,Q,5,512,30,2501,0,2025-10-08,2423
0.4585230088818907,1.1236622014844773,11.98950122279205,29,19,H,24,256,96,5127,0,2025-10-08,2424
0.2892447719726545,1.2037662441391577,15.185557481336598,23,15,Q,11,256,52,4607,0,2025-10-08,2425
0.9000831830164807,1.0515627621913148,17.48338670756568,6,15,Q,33,256,85,9258,0,2025-10-08,2426
0.11613896020052561,0.6509299658338852,11.881524349348894,23,8,H,23,256,42,6537,0,2025-10-08,2427
0.9559188289553192,0.9644477150042687,13.904102390737512,11,10,Q,10,768,68,4056,0,2025-10-08,2428
0.3139667173773528,1.4956015410409076,9.0101706823828,4,19,M,28,768,39,197,0,2025-10-08,2429
0.8884036723086812,1.4986766022033065,14.68874789608271,14,12,H,39,512,34,7631,0,2025-10-08,2430
0.6029428764794615,0.9293364608599916,19.789579159255155,21,17,M,17,768,85,4963,1,2025-10-08,2431
0.8267073597414875,1.190153939836532,5.735803588816908,22,11,Q,26,768,49,7968,0,2025-10-08,2432
0.9840131632104643,0.7901708420179062,18.297960060577516,9,8,Q,25,768,23,1315,0,2025-10-08,2433
0.2884054378187457,0.8155581222947537,13.434237541512841,2,8,H,36,1024,83,6296,1,2025-10-08,2434
0.961135485407593,0.5345706326099111,8.781479893434499,27,9,Q,12,768,84,8102,0,2025-10-08,2435
0.38948189490242036,1.845119824861617,19.32334565013887,25,14,L,3,1024,27,4862,0,2025-10-08,2436
0.3855119047369223,0.8160599976123593,12.250314545883484,26,9,M,29,1024,71,9373,1,2025-10-08,2437
0.3403871042545057,0.841300815404695,9.975353775100785,1,16,M,24,768,33,3341,1,2025-10-08,2438
0.5414076073475852,0.9194021489676978,7.7224644240626175,4,5,L,19,1024,77,7747,1,2025-10-08,2439
0.1541450431784871,0.6911121075431435,8.66678315384993,12,17,H,13,256,30,8448,0,2025-10-08,2440
0.5537114853580112,1.4588943247720443,17.49273562387164,5,12,H,16,512,78,2562,1,2025-10-08,2441
0.541704812410004,0.6127144297663798,14.216150139757488,9,14,L,40,768,43,1667,1,2025-10-08,2442
0.76190181260487,0.7013036394895253,18.698684292324742,22,17,L,27,768,51,6314,1,2025-10-08,2443
0.8336499619375856,1.4671350898851392,8.479526782366786,4,9,M,6,512,65,6413,1,2025-10-08,2444
0.44044135031242404,1.0094909307221642,6.817078607733523,16,7,L,10,768,47,2648,0,2025-10-08,2445
0.30233324935149375,1.5619217400517835,5.09131296463385,2,7,L,38,768,35,5734,1,2025-10-08,2446
0.25933489731709447,1.336137117005213,12.617930564239906,16,8,L,8,512,61,8828,0,2025-10-08,2447
0.19462383670487193,0.8840317595922695,19.974603955729823,16,16,Q,18,1024,35,8199,0,2025-10-08,2448
0.05764758219902488,1.476241925733992,15.424479032279585,21,11,L,32,256,31,1579,0,2025-10-08,2449
0.34244797883471334,0.6744105204393209,9.62591887947719,24,9,Q,17,1024,95,7615,0,2025-10-08,2450
0.27024769213078326,1.3046155746200456,18.152878745392577,24,5,M,2,256,81,134,0,2025-10-08,2451
0.9664173858664074,1.155722157567552,16.725833989819396,22,18,M,20,512,53,4120,0,2025-10-08,2452
0.5577088262500439,0.9018103742261612,5.231227491148089,11,16,H,10,1024,57,2512,1,2025-10-08,2453
0.34727703903050755,1.4060074966092502,17.25290720811534,1,17,M,9,1024,66,6105,0,2025-10-08,2454
0.580467600993696,1.8070003885104238,9.50790135857744,15,9,H,39,256,98,6847,1,2025-10-08,2455
0.1391967013456955,1.998357049644615,7.245101968754017,24,18,Q,25,256,41,8048,0,2025-10-08,2456
0.4440437492022029,1.4116441531151367,8.394962596056118,4,9,L,25,256,99,6545,0,2025-10-08,2457
0.6262343214210638,1.1070588114937552,12.028697065627085,18,10,M,24,256,22,6032,0,2025-10-08,2458
0.4888978317924514,0.8378106503243024,11.373018906020166,17,18,L,6,768,20,1232,0,2025-10-08,2459
0.40177880065432425,0.8856441340926676,9.333309490613402,7,11,H,30,512,72,9145,1,2025-10-08,2460
0.9938483888996982,1.2191824672246485,7.583274833105491,18,9,Q,10,256,83,9730,0,2025-10-08,2461
0.880314762148927,1.050916551921064,16.43346184463254,13,19,M,39,1024,63,907,0,2025-10-08,2462
0.6234059581594401,1.8707217839374164,19.851646756023754,20,17,L,31,1024,66,9872,1,2025-10-08,2463
0.5693773611822828,1.0524432014835643,16.666873706295355,20,15,H,18,1024,57,5653,1,2025-10-08,2464
0.620660479824584,1.0601668867181533,9.439054515073117,29,18,L,33,256,82,5158,1,2025-10-08,2465
0.20131210782243325,1.0753017686509654,8.672134421182001,10,6,M,19,512,60,5926,0,2025-10-08,2466
0.3951377432643186,1.754930315551487,8.264988140989074,1,18,L,23,768,40,4089,1,2025-10-08,2467
0.03945953289089932,1.4761824812703528,7.050426117335544,2,6,Q,5,256,64,8810,1,2025-10-08,2468
0.47554603748682667,1.421253275478339,13.269958245384519,17,17,M,26,256,32,7779,0,2025-10-08,2469
0.5430245839576632,1.0012145335757934,14.081005579300163,22,8,H,29,768,85,5903,0,2025-10-08,2470
0.2277497361032096,1.7268562652486592,15.582539909947059,29,5,M,24,512,85,7090,0,2025-10-08,2471
0.9640288471655137,0.5575457920335517,15.20320056400502,3,11,H,6,256,62,2844,0,2025-10-08,2472
0.909454610937242,1.8061957585071697,9.384999669250737,17,17,H,39,1024,81,4301,0,2025-10-08,2473
0.7221432354559059,1.2691248496908945,9.954665080952697,12,5,M,4,1024,67,8888,0,2025-10-08,2474
0.5333866287653626,1.0973753522951193,15.222718031635068,24,7,H,26,256,45,4303,1,2025-10-08,2475
0.869969159647685,1.2457509210765285,10.241714611754425,12,14,M,15,512,80,8596,0,2025-10-08,2476
0.1306523438234629,1.5011232958007465,8.189347844289696,20,11,Q,13,1024,81,9702,1,2025-10-08,2477
0.790509794274885,0.519148139776846,10.615042305451095,10,15,Q,40,1024,33,7549,1,2025-10-08,2478
0.1248208139668483,1.8073277846873717,9.081262363669666,7,16,L,22,768,73,4962,0,2025-10-08,2479
0.7942106625494054,1.1701092879670894,6.3246908182786665,10,16,Q,13,512,60,857,0,2025-10-08,2480
0.27576756825135695,1.0144497795501173,17.452083534149804,18,10,H,39,256,79,2392,0,2025-10-08,2481
0.8770905810181889,0.7073683484510856,17.796670837355546,22,19,L,17,768,28,6771,0,2025-10-08,2482
0.9440420938253978,1.1591980615376631,8.296254502503192,6,19,L,36,768,63,7559,0,2025-10-08,2483
0.14879596940511564,1.2444841569265683,5.971582992878027,7,11,M,39,768,75,4282,0,2025-10-08,2484
0.4626756050653935,1.1054700417402166,16.082411560267694,28,9,L,25,512,22,19,0,2025-10-08,2485
0.9809873781626851,1.5179901407403456,8.172929387951205,17,12,M,34,512,78,5457,0,2025-10-08,2486
0.4834074359731466,1.131344793138839,10.901532341552905,12,10,L,21,512,92,2420,1,2025-10-08,2487
0.8635475225145451,1.94212636676986,5.962028783560749,17,16,Q,25,256,32,7923,0,2025-10-08,2488
0.5887315221313199,1.3989162767353878,8.394043771376527,18,8,M,25,512,49,66,1,2025-10-08,2489
0.37532990791960186,1.7112169034778635,16.893534174944534,14,18,H,22,768,72,3133,0,2025-10-08,2490
0.2857835555258702,0.6640338546642183,17.065946703728027,11,15,L,23,1024,99,785,0,2025-10-08,2491
0.20322309108608727,1.0959369394188585,8.106272373315656,2,5,Q,25,256,70,6765,1,2025-10-08,2492
0.7617981913776972,1.0052715521707292,10.038707676600342,21,6,Q,14,256,61,7735,0,2025-10-08,2493
0.3865405068230279,1.3542235822048876,7.0135762864061535,1,16,M,14,256,45,2132,1,2025-10-08,2494
0.5112754622007512,1.7916702800921385,6.112589454273836,11,10,M,26,768,78,9621,0,2025-10-08,2495
0.4923254800011819,0.61750732664301,19.882575716726144,2,8,M,40,512,88,1418,0,2025-10-08,2496
0.5772790292331312,0.6088621970670662,14.833909268672588,16,7,H,30,768,98,3690,1,2025-10-08,2497
0.8655771456245522,1.7754765622363984,13.131447637974782,22,11,H,26,1024,22,1547,1,2025-10-08,2498
0.9807393435834294,0.8192751290575362,16.48247750607949,3,11,H,38,512,60,358,1,2025-10-08,2499
0.40758420857381694,1.5031298816747205,17.601157395315862,20,6,L,22,1024,20,1562,0,2025-10-08,2500
0.8275189221063031,1.3143171985412079,17.100721520670913,1,12,H,39,256,84,4386,1,2025-10-08,2501
