strength,ccs_value,gs_value,prompt_length,negative_prompt_length,error_correction_level,qr_version,image_resolution,num_iterations,seed_value,is_scannable,generated_date,sample_id
0.38278410040304056,1.5429784244365767,17.65827448498448,24,9,M,38,512,79,5097,0,2025-10-08,4377
0.8670314961224486,0.5110367444381219,10.891413783870789,27,8,L,28,256,73,497,0,2025-10-08,1351
0.7997833644457834,1.6286036805792008,7.255188120976498,7,19,L,37,1024,21,4437,1,2025-10-08,4347
0.4420334209311235,0.5671271508893572,8.141425792084004,5,11,H,14,512,60,7038,1,2025-10-08,4266
0.11752624677710488,1.700206374128114,12.57586700405613,2,7,M,19,1024,59,3925,0,2025-10-08,461
0.033203108791366565,1.9498861553349751,11.605276608398785,21,16,Q,21,256,91,2810,0,2025-10-08,1289
0.6908839765508228,1.072970068194419,6.683020501484643,22,16,L,5,768,44,876,0,2025-10-08,3458
0.8644332468683641,0.962948972785926,8.936844544773354,25,9,M,38,512,27,8412,0,2025-10-08,3429
0.9369578230310628,1.1269527620208306,14.130312918242012,4,11,Q,24,512,45,9299,0,2025-10-08,1656
0.39245818622948003,1.3524787266168883,17.810012352445533,9,5,L,13,1024,36,7353,1,2025-10-08,2841
0.8044140596774734,1.3476084245550406,10.813725011552496,2,6,L,16,1024,77,1109,0,2025-10-08,3447
0.7884473432532987,1.252903371171291,12.653939693309738,19,19,M,26,768,32,1778,0,2025-10-08,2189
0.5144613277398942,1.8634713378722962,6.608537026542853,22,12,H,27,256,78,3029,1,2025-10-08,4161
0.06535634079894237,0.6902026986901401,18.862219237050482,27,9,L,28,768,39,2821,0,2025-10-08,1039
0.3067765995221412,1.4550393715369125,16.091268704987982,16,19,L,7,1024,47,2970,0,2025-10-08,3013
0.8226143185136784,0.7322620919711824,17.12547035265225,7,10,Q,24,512,66,8607,0,2025-10-08,1565
0.9862107444796029,1.4475836274898761,5.52597423528078,18,12,H,36,512,40,6444,1,2025-10-08,500
0.2085105143573358,0.9980010531765188,13.614055703856309,1,19,L,27,256,26,4775,0,2025-10-08,1667
0.8284692994491171,0.6789075080596152,14.799073487491155,4,11,L,23,256,87,4842,0,2025-10-08,2532
0.44861063095454257,0.9378007655545997,18.723978526554447,25,12,H,6,1024,42,4746,0,2025-10-08,1915
0.8171281420155851,0.8295841251655953,18.813292367452927,29,13,L,7,512,42,9903,0,2025-10-08,2984
0.17512314013035324,0.7416500348846333,5.503387724708767,28,10,Q,12,1024,58,5513,0,2025-10-08,3620
0.17182946035765845,0.7800994911460565,9.935942253513643,23,15,L,37,1024,31,4737,0,2025-10-08,4541
0.12832586218876452,1.592706418337888,11.88374786448103,18,6,L,17,512,93,8527,0,2025-10-08,4187
0.41364267491863527,0.967554982239218,7.593837464408918,19,11,M,13,1024,47,5374,0,2025-10-08,2688
0.6715731955927996,0.573963480664737,17.98144107624029,5,16,L,19,768,87,558,0,2025-10-08,548
0.09944139275934516,1.7012271497896254,17.288458652601534,9,12,M,16,512,71,2816,0,2025-10-08,889
0.9554481914380675,1.4378173007862727,17.42082459453909,2,15,L,20,1024,30,7226,0,2025-10-08,4808
0.3418721660386861,0.8151766639103217,18.582030382061234,28,14,H,29,256,93,2646,0,2025-10-08,1182
0.8672942009598024,1.9192803409868917,17.81401538986296,13,7,M,32,256,84,8268,0,2025-10-08,1150
0.8661761457749352,1.7713214495821046,14.658018913326895,11,5,H,30,1024,30,3588,1,2025-10-08,8
0.41102107526554577,1.9233743272830726,19.55086040057104,21,15,H,5,512,58,6630,1,2025-10-08,2320
0.8148251137465122,1.7131991667517261,6.018893063342394,20,15,Q,38,1024,45,8497,0,2025-10-08,1310
0.5937806319434522,0.91990599453786,8.932458656131992,19,19,L,32,768,37,2226,0,2025-10-08,4479
0.2786430631150364,0.7320272722772918,12.374200172604962,24,12,M,18,256,58,3820,0,2025-10-08,3604
0.21870980032358323,1.1773205342261366,5.276513145511129,13,7,L,24,768,79,5806,0,2025-10-08,3605
0.22426930946055978,1.6342883511601707,13.555809880512962,22,8,L,38,256,24,297,0,2025-10-08,214
0.950772707731338,0.5844999166988597,11.178462175431669,6,14,H,2,768,92,6970,0,2025-10-08,2639
0.39103286912739865,0.6453759906004923,15.12985290210749,19,14,L,9,1024,75,3946,0,2025-10-08,3235
0.14716325109494532,1.5766408172243462,13.060757636590521,20,19,M,6,1024,97,3102,1,2025-10-08,4897
0.6318372121697993,0.5739417391466246,19.069817981892456,23,8,M,14,256,89,5478,0,2025-10-08,415
0.7011698615902597,0.5464559051337652,8.557221098547533,8,14,L,18,1024,20,8984,0,2025-10-08,2966
0.5675408482615582,1.9275536095858057,13.307463738017352,24,6,M,14,768,21,1716,0,2025-10-08,1293
0.035590230806476386,1.7778319737055748,17.08858470528353,25,6,M,20,1024,65,8438,0,2025-10-08,4743
0.265046428325004,0.5192324742659087,7.908917304210207,22,17,L,1,768,46,7038,0,2025-10-08,1813
0.22061195271121126,1.2106599387716344,6.973560678183893,10,11,H,11,1024,59,4451,0,2025-10-08,1952
0.9576316462725879,1.4892350871868765,17.91092839082127,20,13,H,40,256,90,3974,0,2025-10-08,4159
0.987668007996647,1.726733110349286,15.136201405207656,28,14,Q,37,512,90,614,0,2025-10-08,1012
0.8260676302525284,1.8443850747073682,11.044592001850912,28,14,M,34,512,36,1667,0,2025-10-08,1648
0.0727349477786684,0.9462390049890024,18.791444008376114,6,13,H,22,512,58,229,1,2025-10-08,4435
0.3409585714355583,1.2134825463873757,9.852010020957449,4,6,H,7,256,43,1321,0,2025-10-08,4116
0.3838388830449795,0.8510866625262488,6.58363463329195,24,11,Q,32,768,60,7256,0,2025-10-08,2336
0.7093888218243862,1.61690551850507,13.07713964994059,10,8,L,1,256,52,5910,0,2025-10-08,4666
0.5806452259096341,0.8144913831675507,7.225087710795696,18,10,L,30,1024,23,8249,0,2025-10-08,4321
0.7524683375864943,1.0105772565163238,7.840215854447879,17,6,Q,7,512,47,186,0,2025-10-08,3993
0.623210373068007,0.9963306315406915,5.737834853480331,4,14,L,24,512,31,1332,1,2025-10-08,4947
0.11258039041193701,1.8683818416517335,9.925281107160773,25,11,H,21,1024,99,7246,0,2025-10-08,2220
0.3819396396528959,1.5646775753359587,9.643297541039761,16,14,M,16,768,44,8983,0,2025-10-08,1820
0.8877041827582998,0.8624019146536446,17.579857317386857,15,7,L,38,768,72,6922,0,2025-10-08,428
0.90194019674915,0.8909995738431526,10.375514484985974,3,15,M,24,512,68,600,0,2025-10-08,2926
0.0218233967754895,1.034607103774497,7.618188252552448,12,15,M,24,768,28,9855,0,2025-10-08,2019
0.10024556372287663,0.9551798246744093,8.580932178667176,10,17,L,5,768,62,8611,1,2025-10-08,3945
0.7350710438038858,1.4724462909482023,18.401651980643976,26,5,Q,35,512,92,6058,0,2025-10-08,385
0.3459349925469629,0.9104995773821865,19.19463348812581,2,6,L,24,256,83,1339,0,2025-10-08,1347
0.8284386709389908,1.6220521090123832,12.136952224919016,29,13,Q,6,512,86,9516,0,2025-10-08,4305
0.6213306241557073,1.4567332688891153,10.359063829940677,26,11,H,24,256,22,7797,1,2025-10-08,4740
0.7767105569551812,0.5003615070277019,18.047185487208846,28,6,H,33,256,80,7041,0,2025-10-08,2008
0.7344439320755914,1.8587740849989587,9.8478467724769,4,7,Q,40,1024,27,2590,0,2025-10-08,2974
0.12434584143087035,1.5624860736169555,14.806844762550844,26,10,H,11,512,99,215,1,2025-10-08,4313
0.3189756302937613,1.691021675398944,12.40250546108925,25,11,M,18,512,63,5906,1,2025-10-08,376
0.4395116886329101,1.1890190152592341,7.2257806732621646,25,19,L,20,256,37,8929,0,2025-10-08,1705
0.2933086107805647,1.7611776079086718,9.92408440337227,27,8,L,25,1024,82,538,0,2025-10-08,2710
0.025811906949486985,1.4927904683225082,11.963996304289095,13,8,Q,34,512,32,7967,0,2025-10-08,1697
0.6590454101322324,0.7787480833480138,15.683733377660209,27,11,L,31,1024,89,3166,0,2025-10-08,3495
0.16893506307216455,0.9022148444178812,7.90550439178553,1,7,M,1,256,53,6073,0,2025-10-08,601
0.038426348962324997,1.03252289920437,9.441231337031756,27,19,L,9,768,54,5868,0,2025-10-08,1781
0.025447759905750877,1.8425507882801553,7.343920097170334,5,12,Q,2,1024,58,8693,0,2025-10-08,2398
0.7512789243737669,1.4805480393576187,16.519063274270167,21,5,H,14,512,37,9921,0,2025-10-08,4605
0.8105533307818329,1.6516469265715066,13.163000031704417,23,16,M,23,768,27,9914,1,2025-10-08,518
0.38451132764481255,1.9458740181097827,6.1650861990925785,10,11,L,16,1024,85,9526,0,2025-10-08,2272
0.44418340687836655,0.6597226449270596,7.978286053056394,25,11,Q,19,1024,21,1798,0,2025-10-08,4752
0.8521815003185401,1.0775870835784425,11.028480619339499,4,11,Q,19,1024,50,5949,1,2025-10-08,552
0.4263983568016225,1.688004689195294,16.02673737260594,14,11,M,27,256,21,9917,0,2025-10-08,4102
0.07177580622651303,1.1261724258446937,8.127913104487817,4,10,H,32,768,84,854,1,2025-10-08,2587
0.9609201469288247,0.627800716339493,6.379069038812565,13,18,H,21,1024,90,1026,0,2025-10-08,3477
0.40031283617299407,1.0012046178142602,11.249477751791172,15,12,Q,39,768,74,6037,0,2025-10-08,4545
0.609812761548117,1.717792549748876,6.392892094152819,18,19,M,26,256,61,5319,0,2025-10-08,4893
0.5137078552153048,1.604026052548004,18.533304298105612,16,9,Q,25,256,76,3455,1,2025-10-08,4502
0.7147532764439458,1.158543865970672,12.967169488469956,19,13,Q,30,1024,41,8603,0,2025-10-08,3849
0.022425889162055124,1.0254085560039914,5.55762932074469,7,10,M,29,512,57,655,0,2025-10-08,3413
0.5466482201877885,1.8986659675660262,9.392534336903907,29,10,L,31,512,95,1954,0,2025-10-08,2199
0.9866625932671464,1.0468496412797967,14.063592654982134,11,17,L,13,1024,69,6937,0,2025-10-08,1278
0.8158331249906178,1.9647344917218308,14.624299980716135,8,16,M,3,512,33,514,0,2025-10-08,1111
0.3855119047369223,0.8160599976123593,12.250314545883484,26,9,M,29,1024,71,9373,1,2025-10-08,2437
0.5658505603132467,1.307489558014868,8.258698587213207,6,14,L,5,1024,70,1630,1,2025-10-08,4293
0.4615574744197899,1.897597137130737,6.666458132689858,5,7,H,20,256,61,6363,0,2025-10-08,1886
0.8866042152404667,1.3447465826809324,15.628686875974989,6,5,M,38,256,96,1927,0,2025-10-08,1736
0.6350936508676438,0.5212949517075856,12.321383903974638,28,5,M,25,768,84,8498,1,2025-10-08,347
0.8183804247795352,1.78869553962685,12.37910573914035,3,10,M,3,1024,67,7100,1,2025-10-08,4057
0.6924928266692253,0.6492443392709573,10.55005310862547,10,6,Q,33,512,73,9437,1,2025-10-08,2373
0.6802277792083533,0.9753695207278165,7.743406584937988,10,11,M,3,768,82,7122,1,2025-10-08,1794
0.018124041045729733,0.5329797830589854,15.75326263395916,14,9,M,25,768,94,7954,1,2025-10-08,3264
0.3677593508772896,0.8571872648809982,15.71081495983186,6,6,Q,8,256,49,6978,0,2025-10-08,1739
0.6910558127392618,0.7603582162271596,8.518161511220796,25,11,M,15,256,63,150,0,2025-10-08,3754
0.4020272168882407,1.1107464477006874,9.334367287110759,7,7,M,23,768,71,4893,0,2025-10-08,4148
0.5511599619163721,1.3312545824165,12.068550309374714,10,11,H,39,768,41,5327,1,2025-10-08,3665
0.20969027743020086,1.6142322523772987,12.827495727422747,20,6,Q,38,512,69,4973,1,2025-10-08,4578
0.5993597250421656,1.3744977195774735,15.079342107423681,2,7,H,40,768,53,3499,1,2025-10-08,4423
0.7328015447662506,1.7838877843869467,17.38413008761391,6,6,Q,14,512,88,2989,0,2025-10-08,1875
0.47396164026287235,1.2168010323697036,15.502823889410795,18,9,L,1,256,35,4934,0,2025-10-08,596
0.05784267656339637,1.028793861950776,9.088214718395436,26,15,Q,12,1024,63,3343,0,2025-10-08,1101
0.3618530932051387,0.5803648394111118,19.848012260568403,22,10,H,1,512,63,2354,0,2025-10-08,2282
0.5177116433847114,1.3532191046508093,7.9959277868360745,23,9,L,3,256,51,4819,1,2025-10-08,1286
0.3031283559453286,1.7974924643116645,13.706272486702206,28,8,L,5,1024,23,8673,0,2025-10-08,1652
0.3530503916003024,0.5126772440936909,14.978061552216008,6,14,H,14,256,25,9447,0,2025-10-08,2870
0.5848278113057909,0.932317952672159,18.98675631620965,3,12,H,37,1024,44,6862,1,2025-10-08,4509
0.19201608474003673,1.2220740676226414,17.927421962369042,1,17,M,36,256,95,3991,1,2025-10-08,4856
0.0949652752283765,0.7582914011386315,18.056077549131498,8,19,H,27,512,83,3429,0,2025-10-08,4168
0.5393422419156507,0.9228775333958774,16.314234995528242,5,14,L,2,512,64,1846,0,2025-10-08,120
0.49724850589238545,1.372582291210215,18.869342267637926,14,13,L,4,1024,80,3000,0,2025-10-08,143
0.24053158518014872,1.8073185210621896,9.138838296021547,22,19,M,11,768,56,3709,0,2025-10-08,4022
0.1307173235897573,1.1098517118582365,7.711548789513547,18,11,H,16,512,47,5913,1,2025-10-08,4588
0.7517469923958404,1.7379626036344735,5.758633491185155,3,13,Q,6,256,40,2512,0,2025-10-08,3326
0.2466586158054065,1.0787891702541637,15.860131882423309,21,12,L,17,512,99,566,0,2025-10-08,3735
0.8872127425763265,1.3652118794573838,16.359433581067893,2,18,H,23,512,79,9074,0,2025-10-08,89
0.47164949075059537,1.298465395069866,16.357499381187793,14,10,L,10,256,99,1860,1,2025-10-08,4512
0.38680724205188,1.594409973853014,6.132168716360434,20,6,H,38,512,89,1850,1,2025-10-08,4895
0.08061540516960175,0.8976848921686092,7.331016931085232,3,10,L,18,768,82,4199,0,2025-10-08,4301
0.9288595498455656,1.5532464929724688,19.533525756710567,28,13,H,19,1024,32,4130,1,2025-10-08,4094
0.7151250198168879,0.6644422916051596,9.983416460994258,6,19,Q,28,256,33,5829,0,2025-10-08,4968
0.6439042535411307,0.8229035686787514,17.26871939069997,18,9,M,26,256,56,3687,0,2025-10-08,1825
0.3711724234376276,0.6421083721690162,16.33564883738589,9,15,M,14,512,74,1854,0,2025-10-08,2387
0.6918951976926933,0.8281575626163196,9.968207219346821,29,18,L,12,1024,91,8534,1,2025-10-08,212
0.9812575773912768,1.4689272966680675,17.533089188621382,3,14,L,39,768,93,9010,0,2025-10-08,4851
0.9009608956904679,1.6822396822035597,5.824301808029399,1,14,M,16,256,45,2183,0,2025-10-08,3395
0.5085706911647028,0.9986400382615477,10.066339806983436,4,6,M,5,768,70,4819,1,2025-10-08,104
0.8389973277180107,1.8825900041774921,5.936740335001726,12,6,M,1,1024,42,9787,0,2025-10-08,2977
0.4981299435480424,1.8661923957649234,7.347618486206847,7,10,L,13,256,58,2654,0,2025-10-08,4218
0.8398022856356172,1.930555439737562,9.64637844887931,22,12,L,2,768,57,3254,0,2025-10-08,1963
0.59742924257342,1.4074112197966326,18.81544274080703,25,10,Q,17,512,43,3114,1,2025-10-08,4923
0.5845431132594582,0.7990712285159405,11.380329114930255,24,15,L,15,1024,82,6771,0,2025-10-08,4249
0.16440552907887873,1.0978388362161913,16.38145626052816,16,13,H,16,1024,89,3678,0,2025-10-08,3769
0.05808361216819946,1.6651976558129462,5.481643707230874,4,16,M,12,512,58,5873,0,2025-10-08,7
0.20093368865905648,1.7117471777399333,16.408371732798845,13,11,Q,34,768,58,4945,0,2025-10-08,1627
0.17231987120162984,1.5237675951743002,14.143528008476961,25,8,M,4,1024,94,6610,0,2025-10-08,598
0.03667142693354297,0.8052666624978297,18.217960093334614,16,12,H,10,768,68,1797,0,2025-10-08,1403
0.8779743204450695,1.7115535535660855,7.16713544891908,23,10,Q,1,256,45,3007,0,2025-10-08,1672
0.11259046652919447,0.7398698675361912,16.875993394994794,24,13,L,5,512,98,6101,0,2025-10-08,4674
0.4087341710980964,1.7449093898186652,9.213249096013996,27,13,M,11,256,93,5361,1,2025-10-08,874
0.3429296627591959,1.8369239972416258,11.56041937343922,1,8,M,23,1024,81,748,0,2025-10-08,4887
0.9972378999036027,0.9209533698147736,7.463254373410189,11,12,H,24,768,47,4654,1,2025-10-08,3503
0.9811437317918219,0.8289806018170731,7.6153506147630745,26,5,L,18,512,26,5170,0,2025-10-08,2792
0.5502265421562618,1.2541751627700208,19.175758300919053,24,15,H,4,512,92,5029,0,2025-10-08,1548
0.04389994264300512,1.0115718092459354,7.674122124830612,11,13,H,25,1024,41,7284,0,2025-10-08,2777
0.19010764978372763,0.8952101685407723,11.524762687556944,17,14,M,27,256,40,7959,0,2025-10-08,2800
0.09491793682166971,1.897302573732893,14.882520505382573,6,14,Q,29,256,28,1209,0,2025-10-08,3402
0.006464357789710551,1.8935313285752016,12.861673118404326,11,11,H,21,512,76,7332,0,2025-10-08,4504
0.49669542281794654,0.517669814429963,11.57643338016771,14,6,Q,2,512,83,7983,1,2025-10-08,2598
0.6878857223008134,1.6820527243625332,6.359931327640075,19,5,H,36,768,49,5545,1,2025-10-08,1187
0.3570293439700122,1.3502091575156991,12.69025930174914,29,12,L,1,256,97,8767,1,2025-10-08,2820
0.24014561877819307,0.5826523027382466,9.826055447874166,19,8,H,5,768,75,1432,0,2025-10-08,586
0.9672711903702976,1.5732589319316932,11.474776438909416,28,13,H,19,768,43,3986,0,2025-10-08,4967
0.636401370183407,0.7837080444901101,18.680966793145835,25,18,L,39,256,39,9014,1,2025-10-08,2329
0.8837858849634257,0.9788379466792827,16.499339977617293,10,10,M,26,256,61,1759,1,2025-10-08,1103
0.7979141596158941,0.8549496972050132,16.14096295644979,25,16,M,27,1024,35,2254,0,2025-10-08,2099
0.5956798241615295,0.6477419625191049,15.572542962760048,27,12,M,27,768,31,7393,1,2025-10-08,4300
0.712137045880605,0.7021786773761571,11.142444175183277,9,14,L,4,256,75,7221,1,2025-10-08,4153
0.5277011090862999,0.5147413288546818,15.708718761254515,5,17,M,38,256,90,9743,1,2025-10-08,475
0.6668473913056581,0.6352935503003665,7.606982857028595,25,15,L,11,256,26,4123,0,2025-10-08,3390
0.08987685173616067,1.1915503521467181,13.130530782591773,1,5,H,17,512,69,6458,0,2025-10-08,4114
0.4967668588591694,0.629929641282041,15.726584204271338,8,8,Q,31,512,71,2525,1,2025-10-08,1584
0.9913279015642206,1.8719246817727873,8.495751477869234,16,7,L,15,1024,20,1552,1,2025-10-08,2737
0.5948473795019096,0.7109800088505001,14.432908780167534,12,13,H,22,512,91,876,1,2025-10-08,3793
0.9961576734987788,1.5561565411574554,7.6492053886118425,17,11,L,15,256,73,153,1,2025-10-08,3396
0.23724908749680007,1.41231706514967,16.76092669742718,5,19,M,26,768,26,8889,0,2025-10-08,216
0.3252111962762113,1.9796210277243333,8.462266777816724,8,9,Q,26,768,85,7429,0,2025-10-08,3910
0.7694425794215568,1.9356606440000772,13.851400992320116,6,16,H,40,512,36,675,1,2025-10-08,4815
0.21820753455217223,1.2538214100830347,17.67660948508118,25,16,H,27,1024,64,5097,0,2025-10-08,3623
0.37454824337958126,1.9897456084002176,9.89105753490685,19,17,Q,24,512,20,1123,0,2025-10-08,3613
0.9427317741351257,1.128399466975919,19.2920577237376,19,10,M,29,512,56,1082,0,2025-10-08,1091
0.6710129805329098,1.5593487477976729,14.730828202323584,24,16,Q,20,512,37,8510,0,2025-10-08,4669
0.7326990505902804,1.209819780326598,17.705703783058322,15,12,Q,38,512,61,8608,0,2025-10-08,3017
0.06656472791422285,1.762159639934367,8.299014707458719,4,16,L,21,768,84,3877,0,2025-10-08,3296
0.6680851365706462,1.1959043951823363,14.183135948858236,3,10,H,21,256,99,9379,1,2025-10-08,895
0.6029428764794615,0.9293364608599916,19.789579159255155,21,17,M,17,768,85,4963,1,2025-10-08,2431
0.07686207527616351,1.2928763021561636,18.219873341974274,20,15,M,14,1024,21,2792,0,2025-10-08,2559
0.9539285770025874,1.1311048438529252,8.210106697608113,14,10,Q,12,1024,59,5797,0,2025-10-08,242
0.16428684327240928,1.8886275395829581,9.349056404935668,29,11,H,38,256,44,7595,0,2025-10-08,4797
0.8034827432968846,1.7309623405317183,13.722624644361085,24,8,L,26,256,78,3958,0,2025-10-08,2569
0.6616842883998565,0.9480082360813246,6.549507167199199,5,14,L,15,256,81,3455,1,2025-10-08,3316
0.5683086033354716,1.2114629973026454,15.876440283464763,13,16,H,30,1024,81,2414,0,2025-10-08,222
0.7900304363070614,0.6975643028095326,5.553399333661522,20,18,M,14,768,74,6342,0,2025-10-08,1675
0.8381152896481102,1.2263197090214626,11.219300935947167,16,18,M,9,768,36,6574,0,2025-10-08,1448
0.39181089461717167,0.5540560662487812,6.58374069356642,26,14,M,6,256,82,1550,0,2025-10-08,4749
0.8062012797930613,1.3258559518120463,7.017882384337768,3,8,Q,28,768,29,3884,0,2025-10-08,619
0.8734232380816606,1.9526286957506118,7.000829256398893,5,12,L,40,256,68,2816,0,2025-10-08,1356
0.7308674752036443,0.7158019495149947,8.634885953694821,27,16,H,25,512,58,9328,0,2025-10-08,720
0.7055858626438246,0.9293885530747747,19.377744125039086,29,16,H,4,256,81,5264,0,2025-10-08,2389
0.01914486799683668,0.83019386629629,7.331784382346859,13,19,M,24,1024,52,2595,1,2025-10-08,3471
0.27262400073353377,0.513647271921164,6.8915404398111395,15,18,L,32,512,30,5752,0,2025-10-08,1534
0.5771998867345508,1.2202024094575599,14.130331407939769,26,9,Q,13,512,34,7474,1,2025-10-08,2365
0.48849563265990537,1.4804847146084306,11.434549710762608,18,16,Q,28,512,29,3692,1,2025-10-08,3479
0.6163004859257241,1.4436763679514002,19.626528516503004,11,7,M,29,1024,81,2872,0,2025-10-08,3239
0.47554603748682667,1.421253275478339,13.269958245384519,17,17,M,26,256,32,7779,0,2025-10-08,2469
0.6585405156700549,0.7878097766067522,6.180254854128467,21,9,H,23,1024,26,8708,0,2025-10-08,2541
0.3161013115469705,1.575571908060657,15.266490343723982,18,19,Q,14,768,84,8446,1,2025-10-08,4891
0.3252951340230311,1.4717555579123398,18.0633585504,1,9,Q,32,512,56,1093,1,2025-10-08,2921
0.7509397983633183,0.8684473610732217,11.308065351033148,11,5,M,13,512,21,9010,1,2025-10-08,3033
0.5125026487703317,1.2803457336546349,16.89490477088767,20,12,Q,12,1024,42,8346,1,2025-10-08,2062
0.34395768655768555,1.3343545910386592,16.523716664694746,12,8,M,33,768,78,4182,0,2025-10-08,3773
0.15631697070886086,0.6717993024895224,5.23470976913099,4,18,L,23,1024,74,3533,0,2025-10-08,4028
0.2806832155159743,0.6169907996141136,11.155063915036564,27,19,L,21,1024,93,6067,0,2025-10-08,2292
0.22465739764176662,0.8562741808910902,7.183516379787518,24,8,Q,36,768,49,5730,0,2025-10-08,4443
0.9379652314338942,0.8783036032389964,13.245045035055366,12,7,Q,38,1024,35,376,0,2025-10-08,3516
0.9636199770892528,1.1853321076059002,19.762474392248222,22,8,H,8,512,72,9443,0,2025-10-08,249
0.08010572660960225,1.2969961890097637,19.83884357922588,24,16,Q,18,1024,47,6832,1,2025-10-08,4367
0.4157751035233219,1.565259899885241,8.52393789543715,9,11,Q,28,512,97,3487,1,2025-10-08,3241
0.33362839583686565,1.0971307673543462,11.320097249165725,10,8,H,22,768,81,3305,0,2025-10-08,3279
0.7602278598896866,0.7531241575973443,13.325277863079366,24,12,H,22,512,78,4504,0,2025-10-08,711
0.26806364082287626,1.8898780748275716,14.76979845839359,25,17,M,37,512,89,5829,0,2025-10-08,912
0.9367299887367345,1.3075446531515342,14.399655249676375,27,6,H,31,1024,39,362,1,2025-10-08,179
0.9629268752375798,1.2422389274008194,11.759351376622535,21,9,M,31,512,66,1759,0,2025-10-08,1545
0.0032182636042786816,0.5726963487137335,8.464105388311006,11,5,M,17,512,55,5111,0,2025-10-08,1922
0.018221825651549728,1.0204384255663788,18.567108909219314,23,9,L,26,1024,89,1707,0,2025-10-08,372
0.11658307455569672,0.7552289617167753,7.860758795071179,10,7,M,17,768,62,3705,0,2025-10-08,3770
0.8209810172991409,1.9605382022752982,11.08281732805304,14,18,Q,30,256,59,6333,0,2025-10-08,3777
0.7886149646724064,1.3494843202497981,18.86918798499458,12,15,M,39,512,24,7421,0,2025-10-08,1945
0.8359801205122058,1.2634385606330714,15.639080175047194,24,17,Q,18,512,92,5389,0,2025-10-08,315
0.9265876251614944,1.9737238709018716,18.527574746625067,25,17,M,10,512,34,9739,0,2025-10-08,578
0.29191117349780726,1.2263992971645883,18.163183138392096,5,15,M,16,512,29,8944,0,2025-10-08,4963
0.2111259425580374,0.8055760899164999,13.898892052630659,18,12,M,30,256,25,7159,0,2025-10-08,3992
0.8000034817636814,0.8426387784626302,12.776113171018638,23,12,L,38,512,28,5823,0,2025-10-08,2992
0.04869484839992977,0.8989610969811681,14.676240379501793,8,13,Q,17,768,49,1393,0,2025-10-08,4388
0.1213849394224289,0.6132906290388302,17.969886708348376,25,19,L,36,512,75,389,0,2025-10-08,1722
0.23956189066697242,0.8026924223786853,8.60340749593318,9,5,M,35,256,33,1077,0,2025-10-08,152
0.6343636888716871,1.1177784247167455,7.169823530104653,23,11,H,9,512,41,7099,0,2025-10-08,2823
0.41262184084862374,1.1179198229183955,17.633743777988514,19,10,Q,2,768,23,8696,0,2025-10-08,1920
0.31130769915600365,1.3319307368167175,19.571027729129693,7,5,M,25,256,86,9503,0,2025-10-08,1531
0.6727646144124667,1.9940191750733725,12.244300448249984,26,12,Q,32,512,61,2305,1,2025-10-08,3621
0.38948189490242036,1.845119824861617,19.32334565013887,25,14,L,3,1024,27,4862,0,2025-10-08,2436
0.5882022669483905,1.1045581368606983,5.061907320119058,14,10,H,26,512,83,8431,0,2025-10-08,1927
0.7036859774607958,1.919113427103247,6.129083615054058,6,15,L,16,768,99,9741,0,2025-10-08,2221
0.8836839676879897,1.510087218544753,18.34570580186596,26,14,H,9,256,74,3046,0,2025-10-08,4886
0.18657005888603584,1.2230260096653987,14.188892124138148,7,14,L,12,1024,21,9165,0,2025-10-08,118
0.4264997472418611,1.451364636466314,14.172973919221608,20,16,L,13,256,78,4583,0,2025-10-08,4537
0.6114542354346478,1.8737215222861159,6.960473806224695,16,6,M,38,1024,54,9483,0,2025-10-08,794
0.9398321236134751,1.6978337571958986,14.092903061362106,8,10,L,39,256,99,6228,0,2025-10-08,752
0.12344986581035511,1.2280173457016272,13.168581372332513,15,9,L,2,1024,30,8407,0,2025-10-08,4977
0.16169455327398685,1.0872195955010235,17.13390960826687,25,9,L,36,768,67,4040,1,2025-10-08,4906
0.17352451498650867,1.332943737992272,13.011525351287982,28,18,L,14,768,82,5237,0,2025-10-08,1679
0.6034876665964548,0.6931316560520833,7.4394244447357565,8,11,L,14,512,68,2631,0,2025-10-08,1934
0.4344033190066098,1.406571078624212,14.524272736414726,4,12,M,6,1024,79,1616,1,2025-10-08,3106
0.27528821345186016,1.9432788642377004,19.6331479058593,20,12,M,21,512,49,8536,0,2025-10-08,3461
0.20488127415071256,1.4347586367982808,7.236435180071509,17,17,M,8,1024,61,3371,1,2025-10-08,2073
0.07053563759295656,0.8000133816691214,17.139218965571498,21,15,Q,17,1024,20,7303,0,2025-10-08,4802
0.1957779856835461,1.262718552962039,16.100539174762655,4,10,H,2,1024,23,5067,0,2025-10-08,1515
0.7832979829560477,1.422822344895371,8.696898044562577,22,10,M,38,1024,68,7898,0,2025-10-08,3923
0.5670162609866678,1.4869248668068886,5.878863315652032,10,5,Q,4,768,86,865,1,2025-10-08,1471
0.093981939840869,1.8367101376902641,17.433948367895184,9,17,M,20,768,44,786,0,2025-10-08,284
0.16577454016327575,1.8948057234408187,14.755483407431685,28,16,M,21,1024,49,3970,0,2025-10-08,2053
0.694150573509831,0.8157927326609196,12.271670901356705,10,17,M,39,512,60,2911,1,2025-10-08,2179
0.914298806560499,0.8181218562160666,7.97156291361631,6,13,Q,36,1024,58,3464,0,2025-10-08,938
